TIME_INTERVAL,RESOURCE_NAME,REGION_NAME,QUANTITY,TECHNOLOGY
10/1/2023 3:20,13MAGDBNK_G01,CMIN,8.6,Oil-Based
10/1/2023 3:20,13MATIBNK_G01,CMIN,11,Oil-Based
10/1/2023 3:20,13MPCDIG_G01,CMIN,16.9,Oil-Based
10/1/2023 3:20,13SMC_U01,CMIN,149.9,Coal
10/1/2023 3:20,13SMC_U02,CMIN,150,Coal
10/1/2023 3:20,13TM1_U01,CMIN,49,Oil-Based
10/1/2023 3:20,13TM1_U02,CMIN,50,Oil-Based
10/1/2023 3:20,14MTAPO_U01,CMIN,50,Geothermal
10/1/2023 3:20,14MTAPO_U02,CMIN,50,Geothermal
10/1/2023 3:20,14MTAPO_U03,CMIN,3.2,Geothermal
10/1/2023 3:20,14PKPSOC_G01,CMIN,34.9,Oil-Based
10/1/2023 3:20,14SARANG_U01,CMIN,118.5,Coal
10/1/2023 3:20,14SARANG_U02,CMIN,118.5,Coal
10/1/2023 3:20,14SUPKOR_G01,CMIN,11.9,Oil-Based
10/1/2023 3:25,01AMBUK_U01,CLUZ,37.5,Hydro
10/1/2023 3:25,01AMBUK_U02,CLUZ,37.5,Hydro
10/1/2023 3:25,01AMBUK_U03,CLUZ,37.5,Hydro
10/1/2023 3:25,01ANDA_G01,CLUZ,72,Coal
10/1/2023 3:25,01ANGAT_A,CLUZ,18,Hydro
10/1/2023 3:25,01ANGAT_M,CLUZ,100,Hydro
10/1/2023 3:25,01APEC_G01,CLUZ,1,Coal
10/1/2023 3:25,01BAUANG_GS1,CLUZ,70,Oil-Based
10/1/2023 3:25,01BAUANG_GS2,CLUZ,70,Oil-Based
10/1/2023 3:25,01BAUANG_GS3,CLUZ,70,Oil-Based
10/1/2023 3:25,01BINGA_U01,CLUZ,35,Hydro
10/1/2023 3:25,01BINGA_U02,CLUZ,35,Hydro
10/1/2023 3:25,01BINGA_U03,CLUZ,35,Hydro
10/1/2023 3:25,01BINGA_U04,CLUZ,35,Hydro
10/1/2023 3:25,01CASECN_G01,CLUZ,80,Hydro
10/1/2023 3:25,01CIP2_G01,CLUZ,13.3,Oil-Based
10/1/2023 3:25,01GNPD_U02,CLUZ,334,Coal
10/1/2023 3:25,01LAMAO_BAT,CLUZ,50,Battery
10/1/2023 3:25,01LIMAY_BAT,CLUZ,40,Battery
10/1/2023 3:25,01LIMAY_U01,CLUZ,60,Natural Gas
10/1/2023 3:25,01LIMAY_U03,CLUZ,60,Natural Gas
10/1/2023 3:25,01LIMAY_U04,CLUZ,60,Natural Gas
10/1/2023 3:25,01LIMAY_U05,CLUZ,60,Natural Gas
10/1/2023 3:25,01LIMAY_U06,CLUZ,60,Natural Gas
10/1/2023 3:25,01LIMAY_U07,CLUZ,60,Natural Gas
10/1/2023 3:25,01LIMAY_U08,CLUZ,90,Natural Gas
10/1/2023 3:25,01MAGAT_U01,CLUZ,92,Hydro
10/1/2023 3:25,01MAGAT_U02,CLUZ,92,Hydro
10/1/2023 3:25,01MAGAT_U03,CLUZ,92,Hydro
10/1/2023 3:25,01MAGAT_U04,CLUZ,92,Hydro
10/1/2023 3:25,01MARVEL_G01,CLUZ,316,Coal
10/1/2023 3:25,01MARVEL_G02,CLUZ,316,Coal
10/1/2023 3:25,01MSINLO_BAT,CLUZ,8,Battery
10/1/2023 3:25,01MSINLO_G01,CLUZ,320,Coal
10/1/2023 3:25,01MSINLO_G02,CLUZ,320,Coal
10/1/2023 3:25,01MSINLO_G03,CLUZ,320,Coal
10/1/2023 3:25,01PETRON_G01,CLUZ,20,Coal
10/1/2023 3:25,01SMC_G01,CLUZ,150,Coal
10/1/2023 3:25,01SMC_G02,CLUZ,150,Coal
10/1/2023 3:25,01SMC_G04,CLUZ,150,Coal
10/1/2023 3:25,01SNMAN_BAT,CLUZ,45,Battery
10/1/2023 3:25,01SUAL_G01,CLUZ,647,Coal
10/1/2023 3:25,01SUAL_G02,CLUZ,647,Coal
10/1/2023 3:25,01S_ENRO_G01,CLUZ,110,Oil-Based
10/1/2023 3:25,01T_ASIA_G01,CLUZ,48,Oil-Based
10/1/2023 3:25,02TMOBIL_G01,CLUZ,63,Oil-Based
10/1/2023 3:25,02TMOBIL_G02,CLUZ,15,Oil-Based
10/1/2023 3:25,02TMOBIL_G03,CLUZ,53,Oil-Based
10/1/2023 3:25,02TMOBIL_G04,CLUZ,46,Oil-Based
10/1/2023 3:25,03AVION_U01,CLUZ,43,Natural Gas
10/1/2023 3:25,03AVION_U02,CLUZ,43,Natural Gas
10/1/2023 3:25,03CALACA_G01,CLUZ,180,Coal
10/1/2023 3:25,03ILIJAN_G01,CLUZ,480,Natural Gas
10/1/2023 3:25,03ILIJAN_G02,CLUZ,290,Natural Gas
10/1/2023 3:25,03INGRID_GS1,CLUZ,28,Oil-Based
10/1/2023 3:25,03INGRID_GS2,CLUZ,22,Oil-Based
10/1/2023 3:25,03INGRID_GS3,CLUZ,22,Oil-Based
10/1/2023 3:25,03INGRID_GS4,CLUZ,28,Oil-Based
10/1/2023 3:25,03INGRID_GS5,CLUZ,22,Oil-Based
10/1/2023 3:25,03INGRID_GS6,CLUZ,28,Oil-Based
10/1/2023 3:25,03MGI_G02,CLUZ,12,Geothermal
10/1/2023 3:25,03MGPP_G01,CLUZ,20,Geothermal
10/1/2023 3:25,03MKBN_A,CLUZ,85,Geothermal
10/1/2023 3:25,03MKBN_B,CLUZ,96,Geothermal
10/1/2023 3:25,03MKBN_D,CLUZ,27,Geothermal
10/1/2023 3:25,03MKBN_E,CLUZ,19,Geothermal
10/1/2023 3:25,03ORMAT_G01,CLUZ,3,Geothermal
10/1/2023 3:25,03PAGBIL_G01,CLUZ,382,Coal
10/1/2023 3:25,03PAGBIL_G02,CLUZ,382,Coal
10/1/2023 3:25,03PAGBIL_G03,CLUZ,420,Coal
10/1/2023 3:25,03QPPL_G01,CLUZ,460,Coal
10/1/2023 3:25,03RCBMI_G01,CLUZ,5.5,Oil-Based
10/1/2023 3:25,03RCBMI_G02,CLUZ,5.5,Oil-Based
10/1/2023 3:25,03SBPL_G01,CLUZ,455,Coal
10/1/2023 3:25,03SLPGC_G01,CLUZ,145,Coal
10/1/2023 3:25,03SLTEC_G02,CLUZ,124,Coal
10/1/2023 3:25,03SNGAB_G01,CLUZ,408.6,Natural Gas
10/1/2023 3:25,03STA-RI_G01,CLUZ,257.3,Natural Gas
10/1/2023 3:25,03STA-RI_G02,CLUZ,255.7,Natural Gas
10/1/2023 3:25,03STA-RI_G03,CLUZ,265.5,Natural Gas
10/1/2023 3:25,03STA-RI_G04,CLUZ,264,Natural Gas
10/1/2023 3:25,03STA-RI_G05,CLUZ,265,Natural Gas
10/1/2023 3:25,03TIWI_A,CLUZ,18,Geothermal
10/1/2023 3:25,03TIWI_C,CLUZ,95,Geothermal
10/1/2023 3:25,04IASMOD_G01,CVIS,10,Oil-Based
10/1/2023 3:25,04IASMOD_G02,CVIS,10.1,Oil-Based
10/1/2023 3:25,04IASMOD_G03,CVIS,15.1,Oil-Based
10/1/2023 3:25,04IASMOD_G04,CVIS,10.2,Oil-Based
10/1/2023 3:25,04IASMOD_G05,CVIS,15.1,Oil-Based
10/1/2023 3:25,04IASMOD_G06,CVIS,10.2,Oil-Based
10/1/2023 3:25,05CEDC_U01,CVIS,82,Coal
10/1/2023 3:25,05CPPC_U01,CVIS,6.5,Oil-Based
10/1/2023 3:25,05CPPC_U02,CVIS,6.5,Oil-Based
10/1/2023 3:25,05CPPC_U03,CVIS,6.5,Oil-Based
10/1/2023 3:25,05CPPC_U04,CVIS,6.5,Oil-Based
10/1/2023 3:25,05CPPC_U05,CVIS,6.5,Oil-Based
10/1/2023 3:25,05CPPC_U06,CVIS,6.5,Oil-Based
10/1/2023 3:25,05CPPC_U07,CVIS,6.5,Oil-Based
10/1/2023 3:25,05CPPC_U08,CVIS,6.5,Oil-Based
10/1/2023 3:25,05CPPC_U09,CVIS,6.5,Oil-Based
10/1/2023 3:25,05CPPC_U10,CVIS,6.5,Oil-Based
10/1/2023 3:25,05EAUC_U01,CVIS,11.5,Oil-Based
10/1/2023 3:25,05EAUC_U02,CVIS,11,Oil-Based
10/1/2023 3:25,05EAUC_U04,CVIS,11.5,Oil-Based
10/1/2023 3:25,05KSPC_G01,CVIS,103,Coal
10/1/2023 3:25,05THVI_U01,CVIS,169,Oil-Based
10/1/2023 3:25,05THVI_U02,CVIS,169,Oil-Based
10/1/2023 3:25,05TPC_G01,CVIS,40,Oil-Based
10/1/2023 3:25,05TPC_G02,CVIS,82,Coal
10/1/2023 3:25,05TPVI_U01,CVIS,5.5,Oil-Based
10/1/2023 3:25,05TPVI_U02,CVIS,5.5,Oil-Based
10/1/2023 3:25,05TPVI_U03,CVIS,5.5,Oil-Based
10/1/2023 3:25,05TPVI_U04,CVIS,5.5,Oil-Based
10/1/2023 3:25,05TPVI_U05,CVIS,5.5,Oil-Based
10/1/2023 3:25,05TPVI_U06,CVIS,5.5,Oil-Based
10/1/2023 3:25,06CENPRI_U01,CVIS,4.5,Oil-Based
10/1/2023 3:25,06CENPRI_U02,CVIS,4.5,Oil-Based
10/1/2023 3:25,06CENPRI_U03,CVIS,4.5,Oil-Based
10/1/2023 3:25,06CENPRI_U04,CVIS,6.7,Oil-Based
10/1/2023 3:25,06CENPRI_U05,CVIS,6.7,Oil-Based
10/1/2023 3:25,06KABAN_BAT,CVIS,20,Battery
10/1/2023 3:25,07BDPP_U01,CVIS,4,Oil-Based
10/1/2023 3:25,07BDPP_U02,CVIS,4,Oil-Based
10/1/2023 3:25,07BDPP_U03,CVIS,4.2,Oil-Based
10/1/2023 3:25,07TPLPB4_U01,CVIS,7,Oil-Based
10/1/2023 3:25,07TPLPB4_U03,CVIS,7,Oil-Based
10/1/2023 3:25,07TPLPB4_U04,CVIS,8,Oil-Based
10/1/2023 3:25,08GLOBAL_G01,CVIS,3,Oil-Based
10/1/2023 3:25,08PALM_G01,CVIS,135,Coal
10/1/2023 3:25,08PDPP1_U02,CVIS,5,Oil-Based
10/1/2023 3:25,08PDPP1_U05,CVIS,5,Oil-Based
10/1/2023 3:25,08PDPP3_C,CVIS,12,Oil-Based
10/1/2023 3:25,08PDPP3_E,CVIS,12,Oil-Based
10/1/2023 3:25,08PDPP3_G,CVIS,10,Oil-Based
10/1/2023 3:25,08PDPP3_H,CVIS,13,Oil-Based
10/1/2023 3:25,08PEDC_U01,CVIS,83.7,Coal
10/1/2023 3:25,08PEDC_U02,CVIS,83.7,Coal
10/1/2023 3:25,08PEDC_U03,CVIS,150,Coal
10/1/2023 3:25,08STBPB1_U01,CVIS,6,Oil-Based
10/1/2023 3:25,08STBPB1_U02,CVIS,5,Oil-Based
10/1/2023 3:25,08STBPB1_U04,CVIS,6,Oil-Based
10/1/2023 3:25,09KEGJIM_G01,CMIN,15.5,Oil-Based
10/1/2023 3:25,09PANABNK_U01,CMIN,7.8,Oil-Based
10/1/2023 3:25,09PANABNK_U02,CMIN,7.8,Oil-Based
10/1/2023 3:25,09WMPC_U01,CMIN,10.2,Oil-Based
10/1/2023 3:25,09WMPC_U02,CMIN,10.2,Oil-Based
10/1/2023 3:25,09WMPC_U03,CMIN,10.2,Oil-Based
10/1/2023 3:25,09WMPC_U05,CMIN,10.2,Oil-Based
10/1/2023 3:25,09WMPC_U06,CMIN,10.2,Oil-Based
10/1/2023 3:25,09WMPC_U07,CMIN,10,Oil-Based
10/1/2023 3:25,09WMPC_U08,CMIN,10.1,Oil-Based
10/1/2023 3:25,09WMPC_U09,CMIN,10.2,Oil-Based
10/1/2023 3:25,09WMPC_U10,CMIN,10.2,Oil-Based
10/1/2023 3:25,10AGUS1_U01,CMIN,35,Hydro
10/1/2023 3:25,10AGUS2_U01,CMIN,60,Hydro
10/1/2023 3:25,10AGUS2_U02,CMIN,60,Hydro
10/1/2023 3:25,10AGUS2_U03,CMIN,60,Hydro
10/1/2023 3:25,10AGUS4_U01,CMIN,52.7,Hydro
10/1/2023 3:25,10AGUS4_U02,CMIN,52.7,Hydro
10/1/2023 3:25,10AGUS4_U03,CMIN,52.7,Hydro
10/1/2023 3:25,10AGUS5_U01,CMIN,27.5,Hydro
10/1/2023 3:25,10AGUS5_U02,CMIN,27.5,Hydro
10/1/2023 3:25,10AGUS6_U02,CMIN,31.1,Hydro
10/1/2023 3:25,10AGUS6_U03,CMIN,36,Hydro
10/1/2023 3:25,10AGUS6_U04,CMIN,25,Hydro
10/1/2023 3:25,10AGUS6_U05,CMIN,43.8,Hydro
10/1/2023 3:25,10AGUS7_U01,CMIN,26.1,Hydro
10/1/2023 3:25,10AGUS7_U02,CMIN,15,Hydro
10/1/2023 3:25,10GNPK_U03,CMIN,151.3,Coal
10/1/2023 3:25,10GNPK_U04,CMIN,151,Coal
10/1/2023 3:25,10IDPP_G01,CMIN,42,Oil-Based
10/1/2023 3:25,10MEGC_G01,CMIN,12.8,Oil-Based
10/1/2023 3:25,11FDC_U01,CMIN,135,Coal
10/1/2023 3:25,11FDC_U02,CMIN,135,Coal
10/1/2023 3:25,11KEGMAR_G01,CMIN,7.5,Oil-Based
10/1/2023 3:25,11MINBAL_G01,CMIN,110,Coal
10/1/2023 3:25,11MNRGY_G01,CMIN,18,Oil-Based
10/1/2023 3:25,11MNRGY_G02,CMIN,26,Oil-Based
10/1/2023 3:25,11NBPC_G01,CMIN,5,Oil-Based
10/1/2023 3:25,11PACERM_G01,CMIN,10.5,Oil-Based
10/1/2023 3:25,11PKBUK_G01,CMIN,10.4,Oil-Based
10/1/2023 3:25,11PULA4_U01,CMIN,75,Hydro
10/1/2023 3:25,11PULA4_U02,CMIN,75,Hydro
10/1/2023 3:25,11PULA4_U03,CMIN,75,Hydro
10/1/2023 3:25,11STEAG_U01,CMIN,116,Coal
10/1/2023 3:25,11STEAG_U02,CMIN,116,Coal
10/1/2023 3:25,12KEGGIN_G01,CMIN,10.6,Oil-Based
10/1/2023 3:25,12KEGTAN_G01,CMIN,7.8,Oil-Based
10/1/2023 3:25,12NACSUR_G01,CMIN,10.9,Oil-Based
10/1/2023 3:25,12PKSFRA_U01,CMIN,5.2,Oil-Based
10/1/2023 3:25,12PKSFRA_U02,CMIN,5.2,Oil-Based
10/1/2023 3:25,12TM2_U01,CMIN,50,Oil-Based
10/1/2023 3:25,12TM2_U02,CMIN,50,Oil-Based
10/1/2023 3:25,13DCPP_U02,CMIN,150,Coal
10/1/2023 3:25,13MACO_BAT,CMIN,20,Battery
10/1/2023 3:25,13MAGDBNK_G01,CMIN,8.6,Oil-Based
10/1/2023 3:25,13MATIBNK_G01,CMIN,11,Oil-Based
10/1/2023 3:25,13MPCDIG_G01,CMIN,16.9,Oil-Based
10/1/2023 3:25,13SMC_U01,CMIN,149.9,Coal
10/1/2023 3:25,13SMC_U02,CMIN,150,Coal
10/1/2023 3:25,13TM1_U01,CMIN,49,Oil-Based
10/1/2023 3:25,13TM1_U02,CMIN,50,Oil-Based
10/1/2023 3:25,14MTAPO_U01,CMIN,50,Geothermal
10/1/2023 3:25,14MTAPO_U02,CMIN,50,Geothermal
10/1/2023 3:25,14MTAPO_U03,CMIN,3.2,Geothermal
10/1/2023 3:25,14PKPSOC_G01,CMIN,34.9,Oil-Based
10/1/2023 3:25,14SARANG_U01,CMIN,118.5,Coal
10/1/2023 3:25,14SARANG_U02,CMIN,118.5,Coal
10/1/2023 3:25,14SUPKOR_G01,CMIN,11.9,Oil-Based
10/1/2023 3:30,01AMBUK_U01,CLUZ,37.5,Hydro
10/1/2023 3:30,01AMBUK_U02,CLUZ,37.5,Hydro
10/1/2023 3:30,01AMBUK_U03,CLUZ,37.5,Hydro
10/1/2023 3:30,01ANDA_G01,CLUZ,72,Coal
10/1/2023 3:30,01ANGAT_A,CLUZ,18,Hydro
10/1/2023 3:30,01ANGAT_M,CLUZ,100,Hydro
10/1/2023 3:30,01APEC_G01,CLUZ,1,Coal
10/1/2023 3:30,01BAUANG_GS1,CLUZ,70,Oil-Based
10/1/2023 3:30,01BAUANG_GS2,CLUZ,70,Oil-Based
10/1/2023 3:30,01BAUANG_GS3,CLUZ,70,Oil-Based
10/1/2023 3:30,01BINGA_U01,CLUZ,35,Hydro
10/1/2023 3:30,01BINGA_U02,CLUZ,35,Hydro
10/1/2023 3:30,01BINGA_U03,CLUZ,35,Hydro
10/1/2023 3:30,01BINGA_U04,CLUZ,35,Hydro
10/1/2023 3:30,01CASECN_G01,CLUZ,80,Hydro
10/1/2023 3:30,01CIP2_G01,CLUZ,13.3,Oil-Based
10/1/2023 3:30,01GNPD_U02,CLUZ,334,Coal
10/1/2023 3:30,01LAMAO_BAT,CLUZ,50,Battery
10/1/2023 3:30,01LIMAY_BAT,CLUZ,40,Battery
10/1/2023 3:30,01LIMAY_U01,CLUZ,60,Natural Gas
10/1/2023 3:30,01LIMAY_U03,CLUZ,60,Natural Gas
10/1/2023 3:30,01LIMAY_U04,CLUZ,60,Natural Gas
10/1/2023 3:30,01LIMAY_U05,CLUZ,60,Natural Gas
10/1/2023 3:30,01LIMAY_U06,CLUZ,60,Natural Gas
10/1/2023 3:30,01LIMAY_U07,CLUZ,60,Natural Gas
10/1/2023 3:30,01LIMAY_U08,CLUZ,90,Natural Gas
10/1/2023 3:30,01MAGAT_U01,CLUZ,92,Hydro
10/1/2023 3:30,01MAGAT_U02,CLUZ,92,Hydro
10/1/2023 3:30,01MAGAT_U03,CLUZ,92,Hydro
10/1/2023 3:30,01MAGAT_U04,CLUZ,92,Hydro
10/1/2023 3:30,01MARVEL_G01,CLUZ,316,Coal
10/1/2023 3:30,01MARVEL_G02,CLUZ,316,Coal
10/1/2023 3:30,01MSINLO_BAT,CLUZ,8,Battery
10/1/2023 3:30,01MSINLO_G01,CLUZ,320,Coal
10/1/2023 3:30,01MSINLO_G02,CLUZ,320,Coal
10/1/2023 3:30,01MSINLO_G03,CLUZ,320,Coal
10/1/2023 3:30,01PETRON_G01,CLUZ,20,Coal
10/1/2023 3:30,01SMC_G01,CLUZ,150,Coal
10/1/2023 3:30,04IASMOD_G04,CVIS,10.2,Oil-Based
10/1/2023 3:30,01SMC_G02,CLUZ,150,Coal
10/1/2023 3:30,01SMC_G04,CLUZ,150,Coal
10/1/2023 3:30,01SNMAN_BAT,CLUZ,45,Battery
10/1/2023 3:30,01SUAL_G01,CLUZ,647,Coal
10/1/2023 3:30,01SUAL_G02,CLUZ,647,Coal
10/1/2023 3:30,01S_ENRO_G01,CLUZ,110,Oil-Based
10/1/2023 3:30,01T_ASIA_G01,CLUZ,48,Oil-Based
10/1/2023 3:30,02TMOBIL_G01,CLUZ,63,Oil-Based
10/1/2023 3:30,02TMOBIL_G02,CLUZ,15,Oil-Based
10/1/2023 3:30,02TMOBIL_G03,CLUZ,53,Oil-Based
10/1/2023 3:30,02TMOBIL_G04,CLUZ,46,Oil-Based
10/1/2023 3:30,03AVION_U01,CLUZ,43,Natural Gas
10/1/2023 3:30,03AVION_U02,CLUZ,43,Natural Gas
10/1/2023 3:30,03CALACA_G01,CLUZ,180,Coal
10/1/2023 3:30,03ILIJAN_G01,CLUZ,480,Natural Gas
10/1/2023 3:30,03ILIJAN_G02,CLUZ,290,Natural Gas
10/1/2023 3:30,03INGRID_GS1,CLUZ,28,Oil-Based
10/1/2023 3:30,03INGRID_GS2,CLUZ,22,Oil-Based
10/1/2023 3:30,03INGRID_GS3,CLUZ,22,Oil-Based
10/1/2023 3:30,03INGRID_GS4,CLUZ,28,Oil-Based
10/1/2023 3:30,03INGRID_GS5,CLUZ,22,Oil-Based
10/1/2023 3:30,03INGRID_GS6,CLUZ,28,Oil-Based
10/1/2023 3:30,03MGI_G02,CLUZ,12,Geothermal
10/1/2023 3:30,03MGPP_G01,CLUZ,20,Geothermal
10/1/2023 3:30,03MKBN_A,CLUZ,85,Geothermal
10/1/2023 3:30,03MKBN_B,CLUZ,96,Geothermal
10/1/2023 3:30,03MKBN_D,CLUZ,27,Geothermal
10/1/2023 3:30,03MKBN_E,CLUZ,19,Geothermal
10/1/2023 3:30,03ORMAT_G01,CLUZ,3,Geothermal
10/1/2023 3:30,03PAGBIL_G01,CLUZ,382,Coal
10/1/2023 3:30,03PAGBIL_G02,CLUZ,382,Coal
10/1/2023 3:30,03PAGBIL_G03,CLUZ,420,Coal
10/1/2023 3:30,03QPPL_G01,CLUZ,460,Coal
10/1/2023 3:30,03RCBMI_G01,CLUZ,5.5,Oil-Based
10/1/2023 3:30,03RCBMI_G02,CLUZ,5.5,Oil-Based
10/1/2023 3:30,03SBPL_G01,CLUZ,455,Coal
10/1/2023 3:30,03SLPGC_G01,CLUZ,145,Coal
10/1/2023 3:30,03SLTEC_G02,CLUZ,124,Coal
10/1/2023 3:30,03SNGAB_G01,CLUZ,408.6,Natural Gas
10/1/2023 3:30,03STA-RI_G01,CLUZ,257.3,Natural Gas
10/1/2023 3:30,03STA-RI_G02,CLUZ,255.7,Natural Gas
10/1/2023 3:30,03STA-RI_G03,CLUZ,265.5,Natural Gas
10/1/2023 3:30,03STA-RI_G04,CLUZ,264,Natural Gas
10/1/2023 3:30,03STA-RI_G05,CLUZ,265,Natural Gas
10/1/2023 3:30,03TIWI_A,CLUZ,18,Geothermal
10/1/2023 3:30,03TIWI_C,CLUZ,95,Geothermal
10/1/2023 3:30,04IASMOD_G01,CVIS,10,Oil-Based
10/1/2023 3:30,04IASMOD_G02,CVIS,10.1,Oil-Based
10/1/2023 3:30,04IASMOD_G03,CVIS,15.1,Oil-Based
10/1/2023 3:30,04IASMOD_G05,CVIS,15.1,Oil-Based
10/1/2023 3:30,04IASMOD_G06,CVIS,10.2,Oil-Based
10/1/2023 3:30,05CEDC_U01,CVIS,82,Coal
10/1/2023 3:30,05CPPC_U01,CVIS,6.5,Oil-Based
10/1/2023 3:30,05CPPC_U02,CVIS,6.5,Oil-Based
10/1/2023 3:30,05CPPC_U03,CVIS,6.5,Oil-Based
10/1/2023 3:30,05CPPC_U04,CVIS,6.5,Oil-Based
10/1/2023 3:30,05CPPC_U05,CVIS,6.5,Oil-Based
10/1/2023 3:30,05CPPC_U06,CVIS,6.5,Oil-Based
10/1/2023 3:30,05CPPC_U07,CVIS,6.5,Oil-Based
10/1/2023 3:30,05CPPC_U08,CVIS,6.5,Oil-Based
10/1/2023 3:30,05CPPC_U09,CVIS,6.5,Oil-Based
10/1/2023 3:30,05CPPC_U10,CVIS,6.5,Oil-Based
10/1/2023 3:30,05EAUC_U01,CVIS,11.5,Oil-Based
10/1/2023 3:30,05EAUC_U02,CVIS,11,Oil-Based
10/1/2023 3:30,05EAUC_U04,CVIS,11.5,Oil-Based
10/1/2023 3:30,05KSPC_G01,CVIS,103,Coal
10/1/2023 3:30,05THVI_U01,CVIS,169,Oil-Based
10/1/2023 3:30,05THVI_U02,CVIS,169,Oil-Based
10/1/2023 3:30,05TPC_G01,CVIS,40,Oil-Based
10/1/2023 3:30,05TPC_G02,CVIS,82,Coal
10/1/2023 3:30,05TPVI_U01,CVIS,5.5,Oil-Based
10/1/2023 3:30,05TPVI_U02,CVIS,5.5,Oil-Based
10/1/2023 3:30,05TPVI_U03,CVIS,5.5,Oil-Based
10/1/2023 3:30,05TPVI_U04,CVIS,5.5,Oil-Based
10/1/2023 3:30,05TPVI_U05,CVIS,5.5,Oil-Based
10/1/2023 3:30,05TPVI_U06,CVIS,5.5,Oil-Based
10/1/2023 3:30,06CENPRI_U01,CVIS,4.5,Oil-Based
10/1/2023 3:30,06CENPRI_U02,CVIS,4.5,Oil-Based
10/1/2023 3:30,06CENPRI_U03,CVIS,4.5,Oil-Based
10/1/2023 3:30,06CENPRI_U04,CVIS,6.7,Oil-Based
10/1/2023 3:30,06CENPRI_U05,CVIS,6.7,Oil-Based
10/1/2023 3:30,06KABAN_BAT,CVIS,20,Battery
10/1/2023 3:30,07BDPP_U01,CVIS,4,Oil-Based
10/1/2023 3:30,07BDPP_U02,CVIS,4,Oil-Based
10/1/2023 3:30,07BDPP_U03,CVIS,4.2,Oil-Based
10/1/2023 3:30,07TPLPB4_U01,CVIS,7,Oil-Based
10/1/2023 3:30,07TPLPB4_U03,CVIS,7,Oil-Based
10/1/2023 3:30,07TPLPB4_U04,CVIS,8,Oil-Based
10/1/2023 3:30,08GLOBAL_G01,CVIS,3,Oil-Based
10/1/2023 3:30,08PALM_G01,CVIS,135,Coal
10/1/2023 3:30,08PDPP1_U02,CVIS,5,Oil-Based
10/1/2023 3:30,08PDPP1_U05,CVIS,5,Oil-Based
10/1/2023 3:30,08PDPP3_C,CVIS,12,Oil-Based
10/1/2023 3:30,08PDPP3_E,CVIS,12,Oil-Based
10/1/2023 3:30,08PDPP3_G,CVIS,10,Oil-Based
10/1/2023 3:30,08PDPP3_H,CVIS,13,Oil-Based
10/1/2023 3:30,08PEDC_U01,CVIS,83.7,Coal
10/1/2023 3:30,08PEDC_U02,CVIS,83.7,Coal
10/1/2023 3:30,08PEDC_U03,CVIS,150,Coal
10/1/2023 3:30,08STBPB1_U01,CVIS,6,Oil-Based
10/1/2023 3:30,08STBPB1_U02,CVIS,5,Oil-Based
10/1/2023 3:30,08STBPB1_U04,CVIS,6,Oil-Based
10/1/2023 3:30,09KEGJIM_G01,CMIN,15.5,Oil-Based
10/1/2023 3:30,09PANABNK_U01,CMIN,7.8,Oil-Based
10/1/2023 3:30,09PANABNK_U02,CMIN,7.8,Oil-Based
10/1/2023 3:30,09WMPC_U01,CMIN,10.2,Oil-Based
10/1/2023 3:30,09WMPC_U02,CMIN,10.2,Oil-Based
10/1/2023 3:30,09WMPC_U03,CMIN,10.2,Oil-Based
10/1/2023 3:30,09WMPC_U05,CMIN,10.2,Oil-Based
10/1/2023 3:30,09WMPC_U06,CMIN,10.2,Oil-Based
10/1/2023 3:30,09WMPC_U07,CMIN,10,Oil-Based
10/1/2023 3:30,09WMPC_U08,CMIN,10.1,Oil-Based
10/1/2023 3:30,09WMPC_U09,CMIN,10.2,Oil-Based
10/1/2023 3:30,09WMPC_U10,CMIN,10.2,Oil-Based
10/1/2023 3:30,10AGUS1_U01,CMIN,35,Hydro
10/1/2023 3:30,10AGUS2_U01,CMIN,60,Hydro
10/1/2023 3:30,10AGUS2_U02,CMIN,60,Hydro
10/1/2023 3:30,10AGUS2_U03,CMIN,60,Hydro
10/1/2023 3:30,10AGUS4_U01,CMIN,52.7,Hydro
10/1/2023 3:30,10AGUS4_U02,CMIN,52.7,Hydro
10/1/2023 3:30,10AGUS4_U03,CMIN,52.7,Hydro
10/1/2023 3:30,10AGUS5_U01,CMIN,27.5,Hydro
10/1/2023 3:30,10AGUS5_U02,CMIN,27.5,Hydro
10/1/2023 3:30,10AGUS6_U02,CMIN,31.1,Hydro
10/1/2023 3:30,10AGUS6_U03,CMIN,36,Hydro
10/1/2023 3:30,10AGUS6_U04,CMIN,25,Hydro
10/1/2023 3:30,10AGUS6_U05,CMIN,43.8,Hydro
10/1/2023 3:30,10AGUS7_U01,CMIN,26.1,Hydro
10/1/2023 3:30,10AGUS7_U02,CMIN,15,Hydro
10/1/2023 3:30,10GNPK_U03,CMIN,151.3,Coal
10/1/2023 3:30,10GNPK_U04,CMIN,151,Coal
10/1/2023 3:30,10IDPP_G01,CMIN,42,Oil-Based
10/1/2023 3:30,10MEGC_G01,CMIN,12.8,Oil-Based
10/1/2023 3:30,11FDC_U01,CMIN,135,Coal
10/1/2023 3:30,11FDC_U02,CMIN,135,Coal
10/1/2023 3:30,11KEGMAR_G01,CMIN,7.5,Oil-Based
10/1/2023 3:30,11MINBAL_G01,CMIN,110,Coal
10/1/2023 3:30,11MNRGY_G01,CMIN,18,Oil-Based
10/1/2023 3:30,11MNRGY_G02,CMIN,26,Oil-Based
10/1/2023 3:30,11NBPC_G01,CMIN,5,Oil-Based
